HourOfDay	DayOfWeek	WeekOfYear	Month	SolarSurface	AvgGenArea	Consumed	UvIndex	GeneratedSolar
0	4	1	1	15.00	1.00	3167.00	0.00	13.50
0	4	1	1	10.00	1.00	2103.00	0.00	10.90
0	4	1	1	8.00	1.00	3178.00	0.00	7.84
0	4	1	1	8.00	1.00	231.00	0.00	7.52
0	4	1	1	12.00	1.00	923.00	0.00	10.92
0	4	1	1	14.00	1.00	3609.00	0.00	14.00
0	4	1	1	10.00	1.00	867.00	0.00	9.40
0	4	1	1	18.00	1.00	311.00	0.00	18.90
0	4	1	1	17.00	1.00	2065.00	0.00	16.49
0	4	1	1	13.00	1.00	626.00	0.00	12.35
1	4	1	1	15.00	1.00	3730.00	0.00	13.95
1	4	1	1	10.00	1.00	497.00	0.00	9.40
1	4	1	1	8.00	1.00	3157.00	0.00	7.60
1	4	1	1	8.00	1.00	877.00	0.00	8.16
1	4	1	1	12.00	1.00	313.00	0.00	12.72
1	4	1	1	14.00	1.00	741.00	0.00	13.30
1	4	1	1	10.00	1.00	766.00	0.00	10.90
1	4	1	1	18.00	1.00	597.00	0.00	18.18
1	4	1	1	17.00	1.00	2361.00	0.00	15.64
1	4	1	1	13.00	1.00	2920.00	0.00	13.91
2	4	1	1	15.00	1.00	434.00	0.00	15.60
2	4	1	1	10.00	1.00	65.00	0.00	10.10
2	4	1	1	8.00	1.00	619.00	0.00	7.60
2	4	1	1	8.00	1.00	61.00	0.00	8.48
2	4	1	1	12.00	1.00	3641.00	0.00	12.72
2	4	1	1	14.00	1.00	3574.00	0.00	14.70
2	4	1	1	10.00	1.00	1783.00	0.00	10.10
2	4	1	1	18.00	1.00	325.00	0.00	18.54
2	4	1	1	17.00	1.00	3349.00	0.00	17.17
2	4	1	1	13.00	1.00	2631.00	0.00	12.22
3	4	1	1	15.00	1.00	3968.00	0.00	13.95
3	4	1	1	10.00	1.00	3974.00	0.00	9.40
3	4	1	1	8.00	1.00	1429.00	0.00	8.64
3	4	1	1	8.00	1.00	226.00	0.00	8.64
3	4	1	1	12.00	1.00	2596.00	0.00	12.24
3	4	1	1	14.00	1.00	3219.00	0.00	15.26
3	4	1	1	10.00	1.00	2110.00	0.00	10.20
3	4	1	1	18.00	1.00	292.00	0.00	17.64
3	4	1	1	17.00	1.00	899.00	0.00	16.49
3	4	1	1	13.00	1.00	581.00	0.00	13.91
4	4	1	1	15.00	1.00	2502.00	0.00	16.35
4	4	1	1	10.00	1.00	3715.00	0.00	9.80
4	4	1	1	8.00	1.00	1555.00	0.00	7.60
4	4	1	1	8.00	1.00	2195.00	0.00	8.08
4	4	1	1	12.00	1.00	1988.00	0.00	11.88
4	4	1	1	14.00	1.00	1148.00	0.00	14.14
4	4	1	1	10.00	1.00	928.00	0.00	9.70
4	4	1	1	18.00	1.00	2999.00	0.00	18.18
4	4	1	1	17.00	1.00	2319.00	0.00	18.19
4	4	1	1	13.00	1.00	3583.00	0.00	11.83
5	4	1	1	15.00	1.00	2992.00	0.00	14.10
5	4	1	1	10.00	1.00	676.00	0.00	9.70
5	4	1	1	8.00	1.00	3956.00	0.00	8.72
5	4	1	1	8.00	1.00	294.00	0.00	7.60
5	4	1	1	12.00	1.00	2503.00	0.00	10.80
5	4	1	1	14.00	1.00	1317.00	0.00	14.56
5	4	1	1	10.00	1.00	336.00	0.00	10.90
5	4	1	1	18.00	1.00	2122.00	0.00	18.54
5	4	1	1	17.00	1.00	1160.00	0.00	17.17
5	4	1	1	13.00	1.00	2243.00	0.00	13.52
6	4	1	1	15.00	1.00	1445.00	0.00	15.75
6	4	1	1	10.00	1.00	574.00	0.00	10.10
6	4	1	1	8.00	1.00	2670.00	0.00	7.28
6	4	1	1	8.00	1.00	1587.00	0.00	7.84
6	4	1	1	12.00	1.00	2659.00	0.00	13.08
6	4	1	1	14.00	1.00	3121.00	0.00	13.02
6	4	1	1	10.00	1.00	3899.00	0.00	9.30
6	4	1	1	18.00	1.00	955.00	0.00	19.26
6	4	1	1	17.00	1.00	938.00	0.00	15.98
6	4	1	1	13.00	1.00	1181.00	0.00	14.17
7	4	1	1	15.00	17.00	2051.00	1.00	234.60
7	4	1	1	10.00	17.00	3471.00	1.00	170.00
7	4	1	1	8.00	17.00	1072.00	1.00	142.80
7	4	1	1	8.00	17.00	1122.00	1.00	130.56
7	4	1	1	12.00	17.00	182.00	1.00	206.04
7	4	1	1	14.00	17.00	2404.00	1.00	221.34
7	4	1	1	10.00	17.00	2027.00	1.00	181.90
7	4	1	1	18.00	17.00	3538.00	1.00	281.52
7	4	1	1	17.00	17.00	934.00	1.00	268.77
7	4	1	1	13.00	17.00	1162.00	1.00	203.32
8	4	1	1	15.00	33.00	3480.00	2.00	495.00
8	4	1	1	10.00	33.00	1470.00	2.00	303.60
8	4	1	1	8.00	33.00	3762.00	2.00	258.72
8	4	1	1	8.00	33.00	3966.00	2.00	245.52
8	4	1	1	12.00	33.00	1736.00	2.00	368.28
8	4	1	1	14.00	33.00	1430.00	2.00	438.90
8	4	1	1	10.00	33.00	1665.00	2.00	316.80
8	4	1	1	18.00	33.00	1041.00	2.00	582.12
8	4	1	1	17.00	33.00	2779.00	2.00	594.66
8	4	1	1	13.00	33.00	3144.00	2.00	416.13
9	4	1	1	15.00	49.00	653.00	3.00	705.60
9	4	1	1	10.00	49.00	3632.00	3.00	519.40
9	4	1	1	8.00	49.00	2327.00	3.00	392.00
9	4	1	1	8.00	49.00	2606.00	3.00	423.36
9	4	1	1	12.00	49.00	63.00	3.00	629.16
9	4	1	1	14.00	49.00	73.00	3.00	624.26
9	4	1	1	10.00	49.00	2729.00	3.00	450.80
9	4	1	1	18.00	49.00	1012.00	3.00	917.28
9	4	1	1	17.00	49.00	604.00	3.00	808.01
9	4	1	1	13.00	49.00	3341.00	3.00	624.26
10	4	1	1	15.00	81.00	1315.00	5.00	1105.65
10	4	1	1	10.00	81.00	508.00	5.00	737.10
10	4	1	1	8.00	81.00	3208.00	5.00	680.40
10	4	1	1	8.00	81.00	1818.00	5.00	615.60
10	4	1	1	12.00	81.00	3458.00	5.00	884.52
10	4	1	1	14.00	81.00	1966.00	5.00	1020.60
10	4	1	1	10.00	81.00	1320.00	5.00	866.70
10	4	1	1	18.00	81.00	1541.00	5.00	1574.64
10	4	1	1	17.00	81.00	852.00	5.00	1239.30
10	4	1	1	13.00	81.00	3448.00	5.00	1126.71
11	4	1	1	15.00	129.00	2082.00	8.00	1741.50
11	4	1	1	10.00	129.00	680.00	8.00	1186.80
11	4	1	1	8.00	129.00	1055.00	8.00	1001.04
11	4	1	1	8.00	129.00	2543.00	8.00	970.08
11	4	1	1	12.00	129.00	749.00	8.00	1594.44
11	4	1	1	14.00	129.00	2775.00	8.00	1932.42
11	4	1	1	10.00	129.00	2128.00	8.00	1225.50
11	4	1	1	18.00	129.00	82.00	8.00	2391.66
11	4	1	1	17.00	129.00	2844.00	8.00	1995.63
11	4	1	1	13.00	129.00	2815.00	8.00	1542.84
12	4	1	1	15.00	193.00	1830.00	12.00	2750.25
12	4	1	1	10.00	193.00	3946.00	12.00	1949.30
12	4	1	1	8.00	193.00	2248.00	12.00	1682.96
12	4	1	1	8.00	193.00	3158.00	12.00	1435.92
12	4	1	1	12.00	193.00	1454.00	12.00	2408.64
12	4	1	1	14.00	193.00	724.00	12.00	2539.88
12	4	1	1	10.00	193.00	2251.00	12.00	1833.50
12	4	1	1	18.00	193.00	2305.00	12.00	3682.44
12	4	1	1	17.00	193.00	3707.00	12.00	3051.33
12	4	1	1	13.00	193.00	2007.00	12.00	2609.36
13	4	1	1	15.00	129.00	2592.00	8.00	1954.35
13	4	1	1	10.00	129.00	3526.00	8.00	1354.50
13	4	1	1	8.00	129.00	1393.00	8.00	1124.88
13	4	1	1	8.00	129.00	1340.00	8.00	970.08
13	4	1	1	12.00	129.00	3691.00	8.00	1578.96
13	4	1	1	14.00	129.00	1292.00	8.00	1733.76
13	4	1	1	10.00	129.00	635.00	8.00	1173.90
13	4	1	1	18.00	129.00	2293.00	8.00	2345.22
13	4	1	1	17.00	129.00	621.00	8.00	2368.44
13	4	1	1	13.00	129.00	3279.00	8.00	1559.61
14	4	1	1	15.00	81.00	1798.00	5.00	1117.80
14	4	1	1	10.00	81.00	1224.00	5.00	866.70
14	4	1	1	8.00	81.00	2750.00	5.00	706.32
14	4	1	1	8.00	81.00	2832.00	5.00	635.04
14	4	1	1	12.00	81.00	460.00	5.00	1010.88
14	4	1	1	14.00	81.00	563.00	5.00	1202.04
14	4	1	1	10.00	81.00	2570.00	5.00	882.90
14	4	1	1	18.00	81.00	2603.00	5.00	1341.36
14	4	1	1	17.00	81.00	2809.00	5.00	1418.31
14	4	1	1	13.00	81.00	2507.00	5.00	1147.77
15	4	1	1	15.00	49.00	3269.00	3.00	705.60
15	4	1	1	10.00	49.00	3268.00	3.00	455.70
15	4	1	1	8.00	49.00	3586.00	3.00	352.80
15	4	1	1	8.00	49.00	528.00	3.00	360.64
15	4	1	1	12.00	49.00	934.00	3.00	640.92
15	4	1	1	14.00	49.00	136.00	3.00	699.72
15	4	1	1	10.00	49.00	3701.00	3.00	509.60
15	4	1	1	18.00	49.00	463.00	3.00	855.54
15	4	1	1	17.00	49.00	1924.00	3.00	874.65
15	4	1	1	13.00	49.00	1243.00	3.00	687.96
16	4	1	1	15.00	33.00	2054.00	2.00	534.60
16	4	1	1	10.00	33.00	2103.00	2.00	336.60
16	4	1	1	8.00	33.00	716.00	2.00	240.24
16	4	1	1	8.00	33.00	1708.00	2.00	256.08
16	4	1	1	12.00	33.00	3653.00	2.00	356.40
16	4	1	1	14.00	33.00	941.00	2.00	498.96
16	4	1	1	10.00	33.00	2277.00	2.00	306.90
16	4	1	1	18.00	33.00	1181.00	2.00	588.06
16	4	1	1	17.00	33.00	320.00	2.00	532.95
16	4	1	1	13.00	33.00	287.00	2.00	407.55
17	4	1	1	15.00	33.00	1098.00	2.00	499.95
17	4	1	1	10.00	33.00	1975.00	2.00	343.20
17	4	1	1	8.00	33.00	3197.00	2.00	261.36
17	4	1	1	8.00	33.00	167.00	2.00	258.72
17	4	1	1	12.00	33.00	105.00	2.00	376.20
17	4	1	1	14.00	33.00	766.00	2.00	494.34
17	4	1	1	10.00	33.00	2719.00	2.00	346.50
17	4	1	1	18.00	33.00	3311.00	2.00	611.82
17	4	1	1	17.00	33.00	2500.00	2.00	527.34
17	4	1	1	13.00	33.00	3467.00	2.00	446.16
18	4	1	1	15.00	49.00	2742.00	3.00	735.00
18	4	1	1	10.00	49.00	345.00	3.00	450.80
18	4	1	1	8.00	49.00	1623.00	3.00	376.32
18	4	1	1	8.00	49.00	655.00	3.00	419.44
18	4	1	1	12.00	49.00	385.00	3.00	576.24
18	4	1	1	14.00	49.00	2693.00	3.00	727.16
18	4	1	1	10.00	49.00	3373.00	3.00	460.60
18	4	1	1	18.00	49.00	2678.00	3.00	917.28
18	4	1	1	17.00	49.00	464.00	3.00	882.98
18	4	1	1	13.00	49.00	1168.00	3.00	579.67
19	4	1	1	15.00	1.00	1266.00	0.00	15.75
19	4	1	1	10.00	1.00	3970.00	0.00	9.30
19	4	1	1	8.00	1.00	2844.00	0.00	7.20
19	4	1	1	8.00	1.00	1944.00	0.00	7.84
19	4	1	1	12.00	1.00	2606.00	0.00	12.84
19	4	1	1	14.00	1.00	2698.00	0.00	12.74
19	4	1	1	10.00	1.00	1578.00	0.00	9.70
19	4	1	1	18.00	1.00	3562.00	0.00	18.00
19	4	1	1	17.00	1.00	2497.00	0.00	15.81
19	4	1	1	13.00	1.00	281.00	0.00	12.09
20	4	1	1	15.00	1.00	986.00	0.00	16.20
20	4	1	1	10.00	1.00	633.00	0.00	10.10
20	4	1	1	8.00	1.00	905.00	0.00	7.52
20	4	1	1	8.00	1.00	3779.00	0.00	8.72
20	4	1	1	12.00	1.00	62.00	0.00	12.96
20	4	1	1	14.00	1.00	379.00	0.00	12.60
20	4	1	1	10.00	1.00	1743.00	0.00	10.10
20	4	1	1	18.00	1.00	900.00	0.00	16.38
20	4	1	1	17.00	1.00	486.00	0.00	17.00
20	4	1	1	13.00	1.00	2483.00	0.00	11.83
21	4	1	1	15.00	1.00	1534.00	0.00	16.35
21	4	1	1	10.00	1.00	3182.00	0.00	9.50
21	4	1	1	8.00	1.00	570.00	0.00	7.20
21	4	1	1	8.00	1.00	3305.00	0.00	7.68
21	4	1	1	12.00	1.00	3375.00	0.00	11.52
21	4	1	1	14.00	1.00	723.00	0.00	14.00
21	4	1	1	10.00	1.00	3926.00	0.00	10.90
21	4	1	1	18.00	1.00	2099.00	0.00	17.46
21	4	1	1	17.00	1.00	70.00	0.00	17.68
21	4	1	1	13.00	1.00	3158.00	0.00	13.65
22	4	1	1	15.00	1.00	2007.00	0.00	15.60
22	4	1	1	10.00	1.00	3484.00	0.00	10.00
22	4	1	1	8.00	1.00	3967.00	0.00	8.16
22	4	1	1	8.00	1.00	3670.00	0.00	7.36
22	4	1	1	12.00	1.00	1229.00	0.00	11.40
22	4	1	1	14.00	1.00	164.00	0.00	13.58
22	4	1	1	10.00	1.00	2169.00	0.00	10.10
22	4	1	1	18.00	1.00	2195.00	0.00	16.56
22	4	1	1	17.00	1.00	3196.00	0.00	18.53
22	4	1	1	13.00	1.00	275.00	0.00	11.96
23	4	1	1	15.00	1.00	581.00	0.00	16.20
23	4	1	1	10.00	1.00	411.00	0.00	10.20
23	4	1	1	8.00	1.00	3377.00	0.00	8.00
23	4	1	1	8.00	1.00	2371.00	0.00	7.36
23	4	1	1	12.00	1.00	2292.00	0.00	10.92
23	4	1	1	14.00	1.00	1982.00	0.00	14.00
23	4	1	1	10.00	1.00	1128.00	0.00	9.60
23	4	1	1	18.00	1.00	1833.00	0.00	19.26
23	4	1	1	17.00	1.00	1628.00	0.00	18.02
23	4	1	1	13.00	1.00	75.00	0.00	12.09
0	5	1	1	15.00	1.00	1614.00	0.00	13.50
0	5	1	1	10.00	1.00	28.00	0.00	10.00
0	5	1	1	8.00	1.00	1877.00	0.00	7.92
0	5	1	1	8.00	1.00	1648.00	0.00	8.16
0	5	1	1	12.00	1.00	3248.00	0.00	12.84
0	5	1	1	14.00	1.00	3691.00	0.00	14.14
0	5	1	1	10.00	1.00	2863.00	0.00	10.70
0	5	1	1	18.00	1.00	2385.00	0.00	19.26
0	5	1	1	17.00	1.00	1756.00	0.00	18.19
0	5	1	1	13.00	1.00	3133.00	0.00	12.61
1	5	1	1	15.00	1.00	2034.00	0.00	16.05
1	5	1	1	10.00	1.00	2899.00	0.00	10.60
1	5	1	1	8.00	1.00	3537.00	0.00	8.48
1	5	1	1	8.00	1.00	1092.00	0.00	8.32
1	5	1	1	12.00	1.00	2612.00	0.00	12.36
1	5	1	1	14.00	1.00	2249.00	0.00	14.56
1	5	1	1	10.00	1.00	525.00	0.00	10.20
1	5	1	1	18.00	1.00	2010.00	0.00	16.20
1	5	1	1	17.00	1.00	2508.00	0.00	17.34
1	5	1	1	13.00	1.00	152.00	0.00	13.26
2	5	1	1	15.00	1.00	2919.00	0.00	14.10
2	5	1	1	10.00	1.00	1056.00	0.00	10.40
2	5	1	1	8.00	1.00	2321.00	0.00	7.20
2	5	1	1	8.00	1.00	2488.00	0.00	8.16
2	5	1	1	12.00	1.00	1140.00	0.00	11.64
2	5	1	1	14.00	1.00	1620.00	0.00	14.14
2	5	1	1	10.00	1.00	1543.00	0.00	9.00
2	5	1	1	18.00	1.00	2135.00	0.00	16.74
2	5	1	1	17.00	1.00	3220.00	0.00	17.17
2	5	1	1	13.00	1.00	2322.00	0.00	12.22
3	5	1	1	15.00	1.00	1421.00	0.00	15.75
3	5	1	1	10.00	1.00	877.00	0.00	10.40
3	5	1	1	8.00	1.00	3977.00	0.00	7.36
3	5	1	1	8.00	1.00	2954.00	0.00	7.60
3	5	1	1	12.00	1.00	1531.00	0.00	12.36
3	5	1	1	14.00	1.00	972.00	0.00	15.26
3	5	1	1	10.00	1.00	1317.00	0.00	10.60
3	5	1	1	18.00	1.00	490.00	0.00	18.18
3	5	1	1	17.00	1.00	2319.00	0.00	17.85
3	5	1	1	13.00	1.00	900.00	0.00	13.52
4	5	1	1	15.00	1.00	329.00	0.00	14.25
4	5	1	1	10.00	1.00	1512.00	0.00	10.70
4	5	1	1	8.00	1.00	1208.00	0.00	7.28
4	5	1	1	8.00	1.00	985.00	0.00	8.00
4	5	1	1	12.00	1.00	1975.00	0.00	13.08
4	5	1	1	14.00	1.00	3242.00	0.00	15.12
4	5	1	1	10.00	1.00	233.00	0.00	9.80
4	5	1	1	18.00	1.00	3452.00	0.00	17.10
4	5	1	1	17.00	1.00	2013.00	0.00	18.53
4	5	1	1	13.00	1.00	92.00	0.00	12.09
5	5	1	1	15.00	1.00	3553.00	0.00	14.25
5	5	1	1	10.00	1.00	63.00	0.00	10.80
5	5	1	1	8.00	1.00	1389.00	0.00	7.68
5	5	1	1	8.00	1.00	2851.00	0.00	8.16
5	5	1	1	12.00	1.00	184.00	0.00	12.72
5	5	1	1	14.00	1.00	3924.00	0.00	14.56
5	5	1	1	10.00	1.00	3910.00	0.00	9.10
5	5	1	1	18.00	1.00	2740.00	0.00	17.28
5	5	1	1	17.00	1.00	1492.00	0.00	16.83
5	5	1	1	13.00	1.00	3220.00	0.00	12.09
6	5	1	1	15.00	1.00	190.00	0.00	14.85
6	5	1	1	10.00	1.00	786.00	0.00	10.50
6	5	1	1	8.00	1.00	686.00	0.00	7.84
6	5	1	1	8.00	1.00	2976.00	0.00	8.48
6	5	1	1	12.00	1.00	2812.00	0.00	10.92
6	5	1	1	14.00	1.00	1140.00	0.00	12.88
6	5	1	1	10.00	1.00	2746.00	0.00	9.80
6	5	1	1	18.00	1.00	1481.00	0.00	19.44
6	5	1	1	17.00	1.00	3443.00	0.00	15.64
6	5	1	1	13.00	1.00	2871.00	0.00	11.83
7	5	1	1	15.00	17.00	3233.00	1.00	262.65
7	5	1	1	10.00	17.00	3674.00	1.00	166.60
7	5	1	1	8.00	17.00	3842.00	1.00	141.44
7	5	1	1	8.00	17.00	1790.00	1.00	141.44
7	5	1	1	12.00	17.00	2347.00	1.00	212.16
7	5	1	1	14.00	17.00	2431.00	1.00	230.86
7	5	1	1	10.00	17.00	1411.00	1.00	163.20
7	5	1	1	18.00	17.00	968.00	1.00	306.00
7	5	1	1	17.00	17.00	2950.00	1.00	265.88
7	5	1	1	13.00	17.00	535.00	1.00	223.21
8	5	1	1	15.00	33.00	3439.00	2.00	495.00
8	5	1	1	10.00	33.00	471.00	2.00	339.90
8	5	1	1	8.00	33.00	1851.00	2.00	285.12
8	5	1	1	8.00	33.00	1644.00	2.00	266.64
8	5	1	1	12.00	33.00	3811.00	2.00	356.40
8	5	1	1	14.00	33.00	2476.00	2.00	462.00
8	5	1	1	10.00	33.00	1750.00	2.00	313.50
8	5	1	1	18.00	33.00	2663.00	2.00	546.48
8	5	1	1	17.00	33.00	3425.00	2.00	572.22
8	5	1	1	13.00	33.00	1923.00	2.00	420.42
9	5	1	1	15.00	49.00	1485.00	3.00	727.65
9	5	1	1	10.00	49.00	1887.00	3.00	441.00
9	5	1	1	8.00	49.00	2140.00	3.00	376.32
9	5	1	1	8.00	49.00	285.00	3.00	423.36
9	5	1	1	12.00	49.00	2782.00	3.00	540.96
9	5	1	1	14.00	49.00	1647.00	3.00	651.70
9	5	1	1	10.00	49.00	3765.00	3.00	465.50
9	5	1	1	18.00	49.00	3354.00	3.00	820.26
9	5	1	1	17.00	49.00	1240.00	3.00	774.69
9	5	1	1	13.00	49.00	1143.00	3.00	573.30
10	5	1	1	15.00	81.00	1216.00	5.00	1190.70
10	5	1	1	10.00	81.00	3128.00	5.00	793.80
10	5	1	1	8.00	81.00	3061.00	5.00	583.20
10	5	1	1	8.00	81.00	3645.00	5.00	622.08
10	5	1	1	12.00	81.00	3531.00	5.00	913.68
10	5	1	1	14.00	81.00	1032.00	5.00	1156.68
10	5	1	1	10.00	81.00	379.00	5.00	769.50
10	5	1	1	18.00	81.00	638.00	5.00	1501.74
10	5	1	1	17.00	81.00	738.00	5.00	1473.39
10	5	1	1	13.00	81.00	1476.00	5.00	1105.65
11	5	1	1	15.00	129.00	1956.00	8.00	1935.00
11	5	1	1	10.00	129.00	1387.00	8.00	1225.50
11	5	1	1	8.00	129.00	505.00	8.00	1062.96
11	5	1	1	8.00	129.00	1431.00	8.00	990.72
11	5	1	1	12.00	129.00	1077.00	8.00	1455.12
11	5	1	1	14.00	129.00	1249.00	8.00	1806.00
11	5	1	1	10.00	129.00	659.00	8.00	1367.40
11	5	1	1	18.00	129.00	619.00	8.00	2113.02
11	5	1	1	17.00	129.00	912.00	8.00	2390.37
11	5	1	1	13.00	129.00	2218.00	8.00	1643.46
12	5	1	1	15.00	193.00	104.00	12.00	2721.30
12	5	1	1	10.00	193.00	1024.00	12.00	2045.80
12	5	1	1	8.00	193.00	3995.00	12.00	1405.04
12	5	1	1	8.00	193.00	775.00	12.00	1420.48
12	5	1	1	12.00	193.00	124.00	12.00	2200.20
12	5	1	1	14.00	193.00	3879.00	12.00	2945.18
12	5	1	1	10.00	193.00	2590.00	12.00	1930.00
12	5	1	1	18.00	193.00	3653.00	12.00	3647.70
12	5	1	1	17.00	193.00	243.00	12.00	2952.90
12	5	1	1	13.00	193.00	3698.00	12.00	2283.19
13	5	1	1	15.00	129.00	3808.00	8.00	1896.30
13	5	1	1	10.00	129.00	3907.00	8.00	1328.70
13	5	1	1	8.00	129.00	1240.00	8.00	1001.04
13	5	1	1	8.00	129.00	504.00	8.00	1011.36
13	5	1	1	12.00	129.00	2091.00	8.00	1393.20
13	5	1	1	14.00	129.00	2496.00	8.00	1679.58
13	5	1	1	10.00	129.00	978.00	8.00	1354.50
13	5	1	1	18.00	129.00	2007.00	8.00	2136.24
13	5	1	1	17.00	129.00	74.00	8.00	2258.79
13	5	1	1	13.00	129.00	2792.00	8.00	1593.15
14	5	1	1	15.00	81.00	560.00	5.00	1093.50
14	5	1	1	10.00	81.00	878.00	5.00	737.10
14	5	1	1	8.00	81.00	2171.00	5.00	615.60
14	5	1	1	8.00	81.00	777.00	5.00	680.40
14	5	1	1	12.00	81.00	664.00	5.00	952.56
14	5	1	1	14.00	81.00	3621.00	5.00	1043.28
14	5	1	1	10.00	81.00	1990.00	5.00	745.20
14	5	1	1	18.00	81.00	1096.00	5.00	1341.36
14	5	1	1	17.00	81.00	3393.00	5.00	1335.69
14	5	1	1	13.00	81.00	3062.00	5.00	1126.71
15	5	1	1	15.00	49.00	3989.00	3.00	742.35
15	5	1	1	10.00	49.00	2974.00	3.00	455.70
15	5	1	1	8.00	49.00	1459.00	3.00	415.52
15	5	1	1	8.00	49.00	1074.00	3.00	368.48
15	5	1	1	12.00	49.00	1034.00	3.00	588.00
15	5	1	1	14.00	49.00	58.00	3.00	644.84
15	5	1	1	10.00	49.00	1551.00	3.00	514.50
15	5	1	1	18.00	49.00	1180.00	3.00	952.56
15	5	1	1	17.00	49.00	1778.00	3.00	891.31
15	5	1	1	13.00	49.00	3313.00	3.00	656.11
16	5	1	1	15.00	33.00	896.00	2.00	495.00
16	5	1	1	10.00	33.00	3401.00	2.00	343.20
16	5	1	1	8.00	33.00	1157.00	2.00	256.08
16	5	1	1	8.00	33.00	1063.00	2.00	261.36
16	5	1	1	12.00	33.00	3479.00	2.00	364.32
16	5	1	1	14.00	33.00	3261.00	2.00	425.04
16	5	1	1	10.00	33.00	2026.00	2.00	303.60
16	5	1	1	18.00	33.00	26.00	2.00	546.48
16	5	1	1	17.00	33.00	1396.00	2.00	611.49
16	5	1	1	13.00	33.00	3666.00	2.00	416.13
17	5	1	1	15.00	33.00	2131.00	2.00	475.20
17	5	1	1	10.00	33.00	593.00	2.00	339.90
17	5	1	1	8.00	33.00	442.00	2.00	285.12
17	5	1	1	8.00	33.00	3020.00	2.00	242.88
17	5	1	1	12.00	33.00	3307.00	2.00	399.96
17	5	1	1	14.00	33.00	3673.00	2.00	452.76
17	5	1	1	10.00	33.00	229.00	2.00	306.90
17	5	1	1	18.00	33.00	1440.00	2.00	564.30
17	5	1	1	17.00	33.00	1312.00	2.00	532.95
17	5	1	1	13.00	33.00	2193.00	2.00	411.84
18	5	1	1	15.00	49.00	3770.00	3.00	786.45
18	5	1	1	10.00	49.00	2540.00	3.00	450.80
18	5	1	1	8.00	49.00	1741.00	3.00	360.64
18	5	1	1	8.00	49.00	1132.00	3.00	419.44
18	5	1	1	12.00	49.00	3664.00	3.00	558.60
18	5	1	1	14.00	49.00	2051.00	3.00	658.56
18	5	1	1	10.00	49.00	3118.00	3.00	445.90
18	5	1	1	18.00	49.00	3908.00	3.00	873.18
18	5	1	1	17.00	49.00	2293.00	3.00	833.00
18	5	1	1	13.00	49.00	1162.00	3.00	687.96
19	5	1	1	15.00	1.00	2907.00	0.00	13.95
19	5	1	1	10.00	1.00	1189.00	0.00	10.30
19	5	1	1	8.00	1.00	886.00	0.00	7.92
19	5	1	1	8.00	1.00	310.00	0.00	8.24
19	5	1	1	12.00	1.00	3026.00	0.00	11.40
19	5	1	1	14.00	1.00	2538.00	0.00	14.56
19	5	1	1	10.00	1.00	3338.00	0.00	9.00
19	5	1	1	18.00	1.00	1572.00	0.00	16.20
19	5	1	1	17.00	1.00	223.00	0.00	16.49
19	5	1	1	13.00	1.00	1925.00	0.00	11.70
20	5	1	1	15.00	1.00	3340.00	0.00	14.10
20	5	1	1	10.00	1.00	2640.00	0.00	9.90
20	5	1	1	8.00	1.00	3601.00	0.00	7.92
20	5	1	1	8.00	1.00	1494.00	0.00	8.56
20	5	1	1	12.00	1.00	1119.00	0.00	12.12
20	5	1	1	14.00	1.00	2819.00	0.00	14.84
20	5	1	1	10.00	1.00	222.00	0.00	9.70
20	5	1	1	18.00	1.00	628.00	0.00	17.46
20	5	1	1	17.00	1.00	3394.00	0.00	16.15
20	5	1	1	13.00	1.00	3592.00	0.00	12.09
21	5	1	1	15.00	1.00	3217.00	0.00	15.75
21	5	1	1	10.00	1.00	2064.00	0.00	9.00
21	5	1	1	8.00	1.00	2795.00	0.00	7.44
21	5	1	1	8.00	1.00	913.00	0.00	8.00
21	5	1	1	12.00	1.00	409.00	0.00	12.48
21	5	1	1	14.00	1.00	1919.00	0.00	14.14
21	5	1	1	10.00	1.00	1818.00	0.00	10.00
21	5	1	1	18.00	1.00	1349.00	0.00	16.38
21	5	1	1	17.00	1.00	123.00	0.00	15.98
21	5	1	1	13.00	1.00	2228.00	0.00	13.78
22	5	1	1	15.00	1.00	1163.00	0.00	14.55
22	5	1	1	10.00	1.00	3884.00	0.00	10.00
22	5	1	1	8.00	1.00	98.00	0.00	8.64
22	5	1	1	8.00	1.00	3799.00	0.00	7.52
22	5	1	1	12.00	1.00	3512.00	0.00	11.88
22	5	1	1	14.00	1.00	2158.00	0.00	12.88
22	5	1	1	10.00	1.00	527.00	0.00	10.70
22	5	1	1	18.00	1.00	1701.00	0.00	18.72
22	5	1	1	17.00	1.00	3871.00	0.00	18.02
22	5	1	1	13.00	1.00	3182.00	0.00	12.87
23	5	1	1	15.00	1.00	2518.00	0.00	14.55
23	5	1	1	10.00	1.00	1849.00	0.00	10.20
23	5	1	1	8.00	1.00	1387.00	0.00	8.24
23	5	1	1	8.00	1.00	3755.00	0.00	7.44
23	5	1	1	12.00	1.00	163.00	0.00	13.08
23	5	1	1	14.00	1.00	897.00	0.00	15.12
23	5	1	1	10.00	1.00	2486.00	0.00	9.00
23	5	1	1	18.00	1.00	1929.00	0.00	18.00
23	5	1	1	17.00	1.00	249.00	0.00	16.15
23	5	1	1	13.00	1.00	661.00	0.00	13.13
0	6	1	1	15.00	1.00	2234.00	0.00	14.85
0	6	1	1	10.00	1.00	3470.00	0.00	10.50
